FEWSNET_admin_code,lat,lon
376,10.57625852986075,26.05007587212664
377,11.348999553508474,28.903383654406404
378,10.524852244007208,27.583974284634607
379,11.772241098488196,31.189028234654767
380,11.159070798683087,28.24547554368082
381,11.709091812033284,28.764085109029395
382,11.96555348702067,31.49943498407908
383,11.269478259048809,27.76170124726163
384,10.519962326834776,26.83601564336537
385,10.94408591131002,28.97976045160537
386,14.433731903722816,34.292132511611456
387,14.051421956776531,34.20910334495337
388,14.51789442732056,32.425212231584844
389,14.780853922263969,32.90219621124608
390,15.090055300001527,32.94070211988318
391,14.34260968595498,32.973589746647775
392,14.305407664687808,32.63885993525063
393,15.414104896895052,35.6141570919403
394,14.210439749121935,33.37077972269945
395,15.217415794830416,32.61095042759661
396,15.656376879377545,35.41414273280923
397,14.91323663801476,33.53572861682686
398,14.526000359796104,33.90781854350865
399,14.119674060350286,34.49940090796489
400,13.734852879744194,32.066301552584825
401,13.046294180698936,30.636148183916603
402,13.79974931792993,31.17140240307128
403,13.309997306981272,32.385400450065816
404,13.219485566390148,30.32703295109544
405,13.2271014117846,32.085009711335225
406,13.65065373639981,30.835039102696545
407,13.300735303756252,31.422749962382618
408,18.15684480550538,38.29363434289926
409,21.70424566336974,36.68330421021708
410,12.847269174819,32.74401553662112
411,19.515740278971567,37.22888058198316
412,19.01237566855487,37.35892680440492
413,18.594884751534497,37.78236453132266
414,15.194381590623967,34.52699632675456
415,13.996678316890684,32.467433432201766
416,13.851804580409324,32.88197377047972
417,15.459472864515869,35.68373362849525
418,15.423790575811145,36.34420633622075
419,15.734069481350687,35.9308748449784
420,15.312025657407894,36.09271201024773
421,15.314990800108149,36.37708930524657
422,15.552793782933806,35.07664047961935
423,15.474217153847508,35.4104231873335
424,16.1260336358093,36.10956150153078
425,16.063994643497956,36.62833769456129
426,13.922706821099824,33.208511534795065
427,15.141920599271003,33.72888350684784
428,15.77064484675939,34.151920794065944
429,14.795266461367705,34.17051892959916
430,19.30798412919518,34.81537877619281
431,18.26982698137757,36.19974411910596
432,17.04131743117682,34.78731015606693
433,17.82011787332257,37.97490968450609
434,19.22805637117301,35.58727120079807
435,15.296700571385983,32.7427569941902
436,15.999064278008008,32.83582430101937
437,18.1099023486656,34.23821106882344
438,17.535640902684587,35.8830049830615
439,18.083685456963405,36.2451655645253
440,15.372618841507354,32.5983174493447
441,15.538837631962398,32.54124839838649
442,19.498929538757743,37.16854474826017
443,16.200808762419605,35.63026168453156
444,16.833180554333627,36.569814408918624
445,16.132450017617096,34.82653551070469
446,16.656703244509572,35.8839906355782
447,16.507349541115612,36.610283386407474
448,19.00122523501812,37.20283248194747
449,15.718696276025776,33.33937523889232
450,16.417147501266637,33.72368703462271
451,18.889487443211927,36.66100449122454
452,17.808271041617218,37.29147984915794
453,18.215366921435148,37.82699733539567
454,14.893491095244404,32.34406825279205
455,12.588075084138824,30.638654026871635
456,15.240280892089825,32.51331925278285
457,16.425805417207574,36.157512609899136
458,18.407324753142447,37.60360894066975
459,15.24410553621756,32.434188930090784
460,12.911918024456158,31.083607282035224
461,14.735815798539443,32.136657778723325
462,13.073356664718638,23.992436437271703
463,13.322438564726593,24.14143092443512
464,13.283093566896484,24.47635876232108
465,12.972061884499594,24.32137963176293
466,13.138673790496163,24.27675179858556
467,13.8192048193588,24.893872442004863
468,12.95618951786916,24.9613549547889
469,13.063099393844135,25.12429247025303
470,13.350854157700876,24.84038979414191
471,19.17276695219443,33.40648852602101
472,17.131202812594495,34.54717319807197
473,19.16614834277157,32.59873668186074
474,19.56129419120065,30.42864482963381
475,16.67349270949929,33.24224193422222
476,18.17673179273658,33.87731905544054
477,15.847442645854224,35.57075972627542
478,18.49416162079433,31.85049253077776
479,15.921472821005905,35.59213240648628
480,16.145769682953432,35.42783831405252
481,16.622921111146475,33.23524790036366
482,11.784499356293392,26.586776279743056
483,12.645239320095737,29.306018506995787
484,11.717951989994171,27.037735208415373
485,12.03947893007858,28.01644042627145
486,12.920731528510704,29.17113271410152
487,11.941730741637889,26.77957028973216
488,12.570975844334498,29.825077138946224
489,12.66657590052906,28.439302408213685
490,11.821667789301827,28.15127981578521
491,12.113204043288208,28.92853025800282
492,12.316413084917263,26.529744195417248
493,12.342857357798191,29.563035701230326
494,12.280347712805458,27.502430071514805
495,12.964992205673571,29.8566516293388
496,12.711442297194797,27.69556037751916
497,20.30402625336907,33.18598287908016
498,17.91656367201792,30.815180015211503
499,19.95421927117129,32.60645076903614
500,19.597754889197493,30.690085928771577
501,20.001571303555902,34.71319094231531
502,18.06493258464123,29.040989511425003
503,18.50490022993683,25.759878887839985
504,18.181848537926594,32.45247704826684
505,18.365720654141867,32.752870247723585
506,20.13098240347389,29.06117634256676
507,19.23394143865608,29.637782298517298
508,21.833501410098098,35.79297724574512
509,21.242337512679622,28.70133617074127
510,21.133374338018665,34.946163145362874
511,18.53007976234601,31.954624849856728
512,10.69033976306228,31.53725322714485
513,12.262961333779446,30.82932351740948
514,9.786352220534148,28.41354566790636
515,13.07319171933884,22.34167019923027
516,10.50574854713752,29.971836264476583
517,10.258597035541994,28.827579909364665
518,11.425190289124474,29.39311851265688
519,10.13855026957157,30.824322501224515
520,10.053726833327197,27.74557331307708
521,12.397331507087625,30.02528569200284
522,9.534217554703112,24.122548552635543
523,12.450568816660066,30.84601860096596
524,11.71031278804948,31.102856329230747
525,11.316551652510311,29.82373531913595
