FEWSNET_admin_code,n,f1_pooled,f1_partitioned,f1_diff,precision_pooled,precision_partitioned,recall_pooled,recall_partitioned,pct_err_all_pooled,pct_err_all_partitioned,pct_err_class1_pooled,pct_err_class1_partitioned
4957,7,0.4444444444444444,0.8333333333333334,0.38888888888888895,1.0,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
4958,7,0.6,0.7272727272727273,0.12727272727272732,1.0,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
4959,7,0.7272727272727273,0.7272727272727273,0.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
4960,7,0.4444444444444444,0.7272727272727273,0.2828282828282829,1.0,1.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855
4961,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
4962,7,0.6,0.7272727272727273,0.12727272727272732,1.0,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
4963,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
4964,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
4965,7,0.4,0.0,-0.4,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,1.0
4966,7,1.0,0.8571428571428572,-0.1428571428571428,1.0,1.0,1.0,0.75,0.0,0.14285714285714285,0.0,0.25
4967,7,0.6666666666666666,0.5714285714285714,-0.09523809523809523,0.6,0.6666666666666666,0.75,0.5,0.42857142857142855,0.42857142857142855,0.25,0.5
4968,7,0.6666666666666666,0.4,-0.2666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.6666666666666666
4969,7,0.8571428571428572,0.2857142857142857,-0.5714285714285715,0.75,0.25,1.0,0.3333333333333333,0.14285714285714285,0.7142857142857143,0.0,0.6666666666666666
4970,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
4971,7,0.7499999999999999,0.4,-0.34999999999999987,0.6,0.5,1.0,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.0,0.6666666666666666
4972,7,0.0,0.4,0.4,0.0,0.5,0.0,0.3333333333333333,0.7142857142857143,0.42857142857142855,1.0,0.6666666666666666
4973,7,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6666666666666666
4974,7,0.5,0.4,-0.09999999999999998,0.4,0.5,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.6666666666666666
4975,7,0.5,0.4,-0.09999999999999998,0.4,0.5,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.6666666666666666
4976,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
4977,7,0.8571428571428572,0.3333333333333333,-0.523809523809524,0.75,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.0,0.6666666666666666
4978,7,0.5714285714285714,0.5,-0.0714285714285714,0.5,1.0,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.6666666666666666
4979,7,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,1.0
4980,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
4981,7,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.0,1.0
4982,7,0.6666666666666666,0.5,-0.16666666666666663,0.75,0.6666666666666666,0.6,0.4,0.42857142857142855,0.5714285714285714,0.4,0.6
4983,7,0.6666666666666666,0.4,-0.2666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.6666666666666666
4984,7,0.8571428571428572,0.5,-0.3571428571428572,0.75,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.0,0.6666666666666666
4985,7,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6666666666666666
4986,7,0.5714285714285714,0.8,0.22857142857142865,0.5,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3333333333333333
4987,7,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.6666666666666666
4988,7,0.8571428571428572,0.5,-0.3571428571428572,0.75,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.0,0.6666666666666666
4989,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
4990,7,0.4,0.0,-0.4,0.5,,0.3333333333333333,0.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0
4991,7,0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.5714285714285714,0.5714285714285714,0.4,0.4
4992,7,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.0
4993,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
4994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,1.0,1.0
4995,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
4996,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,1.0,1.0
4997,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.5714285714285714,0.0,0.0
4998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,1.0,1.0
4999,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
5000,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
5001,7,0.6666666666666666,0.7499999999999999,0.08333333333333326,0.75,1.0,0.6,0.6,0.42857142857142855,0.2857142857142857,0.4,0.4
5002,7,0.0,0.4,0.4,0.0,0.5,0.0,0.3333333333333333,0.7142857142857143,0.42857142857142855,1.0,0.6666666666666666
5003,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
5004,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
5005,7,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.5,1.0,0.2,0.2,0.7142857142857143,0.5714285714285714,0.8,0.8
5006,7,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.6666666666666666
5007,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
5008,7,0.2857142857142857,0.7499999999999999,0.4642857142857142,0.5,1.0,0.2,0.6,0.7142857142857143,0.2857142857142857,0.8,0.4
5009,7,0.0,0.4,0.4,0.0,0.5,0.0,0.3333333333333333,0.7142857142857143,0.42857142857142855,1.0,0.6666666666666666
5010,7,0.5,0.5714285714285714,0.0714285714285714,0.6666666666666666,1.0,0.4,0.4,0.5714285714285714,0.42857142857142855,0.6,0.6
5011,7,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.5,1.0,0.2,0.2,0.7142857142857143,0.5714285714285714,0.8,0.8
5012,7,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.0
5013,7,0.3333333333333333,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.3333333333333333
5014,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
5015,7,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6666666666666666
5016,7,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6666666666666666
5017,7,0.2857142857142857,0.0,-0.2857142857142857,0.25,0.0,0.3333333333333333,0.0,0.7142857142857143,0.5714285714285714,0.6666666666666666,1.0
5018,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
5019,7,0.5714285714285714,0.5,-0.0714285714285714,0.5,1.0,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.6666666666666666
5020,7,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,1.0
5021,7,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,1.0
5022,7,0.5714285714285714,0.4,-0.17142857142857137,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666
5023,7,0.5714285714285714,0.0,-0.5714285714285714,0.5,0.0,0.6666666666666666,0.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,1.0
5024,7,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.2857142857142857,0.2857142857142857,0.25,0.25
5025,7,0.4,0.0,-0.4,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,1.0
5026,7,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.6666666666666666
5027,7,0.4,0.0,-0.4,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,1.0
5028,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5029,7,0.25,0.3333333333333333,0.08333333333333331,0.3333333333333333,1.0,0.2,0.2,0.8571428571428571,0.5714285714285714,0.8,0.8
5030,7,0.2857142857142857,0.7499999999999999,0.4642857142857142,0.5,1.0,0.2,0.6,0.7142857142857143,0.2857142857142857,0.8,0.4
5031,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5032,7,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.6666666666666666,0.5,0.5,0.25,0.42857142857142855,0.5714285714285714,0.5,0.75
5033,7,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,1.0
5034,7,0.4,0.2857142857142857,-0.11428571428571432,1.0,0.3333333333333333,0.25,0.25,0.42857142857142855,0.7142857142857143,0.75,0.75
5035,7,0.0,0.4,0.4,0.0,0.5,0.0,0.3333333333333333,0.5714285714285714,0.42857142857142855,1.0,0.6666666666666666
5036,7,0.3333333333333333,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.3333333333333333
5037,7,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.7142857142857143,0.2857142857142857,1.0,0.3333333333333333
5038,7,0.3333333333333333,0.0,-0.3333333333333333,0.25,,0.5,0.0,0.5714285714285714,0.2857142857142857,0.5,1.0
5039,7,0.4,0.0,-0.4,0.3333333333333333,,0.5,0.0,0.42857142857142855,0.2857142857142857,0.5,1.0
5040,7,0.6666666666666666,0.4,-0.2666666666666666,1.0,1.0,0.5,0.25,0.2857142857142857,0.42857142857142855,0.5,0.75
5041,7,0.5714285714285714,0.3333333333333333,-0.23809523809523808,0.6666666666666666,0.5,0.5,0.25,0.42857142857142855,0.5714285714285714,0.5,0.75
5042,7,0.4,0.0,-0.4,0.5,0.0,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,1.0
5043,7,0.6666666666666666,0.3333333333333333,-0.3333333333333333,1.0,0.5,0.5,0.25,0.2857142857142857,0.5714285714285714,0.5,0.75
5044,7,0.6666666666666666,0.5714285714285714,-0.09523809523809523,1.0,0.6666666666666666,0.5,0.5,0.2857142857142857,0.42857142857142855,0.5,0.5
5045,7,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.6666666666666666
5046,7,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.5,1.0,0.2,0.2,0.7142857142857143,0.5714285714285714,0.8,0.8
5047,7,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666
5048,7,0.5714285714285714,0.0,-0.5714285714285714,0.5,0.0,0.6666666666666666,0.0,0.42857142857142855,0.5714285714285714,0.3333333333333333,1.0
5049,7,0.6000000000000001,0.9230769230769229,0.3230769230769228,0.75,0.8571428571428571,0.5,1.0,0.5714285714285714,0.14285714285714285,0.5,0.0
5050,7,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666
5051,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.42857142857142855,0.0,0.0
5052,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.42857142857142855,0.0,0.0
5053,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5054,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.2857142857142857,0.0,0.0
5055,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.2857142857142857,0.0,0.0
5056,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.2857142857142857,0.0,0.0
5057,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.5714285714285714,0.0,0.0
5058,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.42857142857142855,0.0,0.0
5059,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.14285714285714285,0.0,0.0
5060,7,0.8,0.25,-0.55,0.6666666666666666,0.16666666666666666,1.0,0.5,0.14285714285714285,0.8571428571428571,0.0,0.5
5061,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.42857142857142855,0.0,0.0
5062,7,0.4,0.0,-0.4,0.3333333333333333,0.0,0.5,0.0,0.42857142857142855,0.42857142857142855,0.5,1.0
5063,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
5064,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0,1.0
5065,7,0.4,0.3333333333333333,-0.06666666666666671,0.3333333333333333,0.25,0.5,0.5,0.42857142857142855,0.5714285714285714,0.5,0.5
5066,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
5067,7,0.6666666666666666,0.5714285714285714,-0.09523809523809523,0.5,0.4,1.0,1.0,0.2857142857142857,0.42857142857142855,0.0,0.0
5068,7,0.8,0.2857142857142857,-0.5142857142857143,0.6666666666666666,0.2,1.0,0.5,0.14285714285714285,0.7142857142857143,0.0,0.5
5069,7,0.4444444444444444,0.4444444444444444,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
5070,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.42857142857142855,0.0,0.0
5071,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5072,7,0.5,0.4,-0.09999999999999998,0.5,0.3333333333333333,0.5,0.5,0.2857142857142857,0.42857142857142855,0.5,0.5
5073,7,0.6,0.7272727272727273,0.12727272727272732,1.0,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
5074,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5075,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5076,7,0.25,0.7272727272727273,0.4772727272727273,1.0,1.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.42857142857142855
5077,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.42857142857142855,0.5714285714285714,1.0,0.5
5078,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
5079,7,0.7272727272727273,0.8333333333333334,0.10606060606060608,1.0,1.0,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857
5080,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
5081,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.5714285714285714,0.5714285714285714,1.0,0.5
5082,7,0.6000000000000001,0.8,0.19999999999999996,0.75,1.0,0.5,0.6666666666666666,0.5714285714285714,0.2857142857142857,0.5,0.3333333333333333
5083,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,1.0
5084,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5085,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,1.0
5086,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5087,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,1.0
5088,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,1.0,1.0
5089,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.42857142857142855,0.0,0.0
5090,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.0,1.0
5091,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,1.0
5092,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.0,1.0
5093,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,1.0,1.0
5094,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,1.0
5095,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5096,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.5714285714285714,0.0,0.0
5097,7,0.0,0.4,0.4,0.0,0.25,0.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.0
5098,7,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.0
5099,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.2857142857142857,0.0,0.0
5100,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.2857142857142857,0.0,0.0
5101,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.42857142857142855,0.0,0.0
5102,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
5103,7,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5,0.5
5104,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.0,1.0
5105,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5106,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,1.0,1.0
5107,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5108,7,0.0,0.0,0.0,0.0,0.0,,,0.5714285714285714,0.42857142857142855,0.0,0.0
5109,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2,0.0,0.5,0.7142857142857143,0.7142857142857143,1.0,0.5
5110,7,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.0
5111,7,0.0,0.4444444444444444,0.4444444444444444,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.7142857142857143,1.0,0.6666666666666666
5112,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.42857142857142855,0.5714285714285714,1.0,0.5
5113,7,0.2857142857142857,0.4444444444444444,0.15873015873015872,0.5,0.5,0.2,0.4,0.7142857142857143,0.7142857142857143,0.8,0.6
5114,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.5714285714285714,0.5714285714285714,1.0,0.5
5115,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
5116,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.7142857142857143,0.0,0.0
5117,7,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.5,0.42857142857142855,0.5714285714285714,1.0,0.5
5118,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,1.0,1.0
5119,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5120,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.42857142857142855,0.0,0.0
5121,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.0,1.0
5122,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5123,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
5124,7,0.4,0.0,-0.4,0.3333333333333333,0.0,0.5,0.0,0.42857142857142855,0.7142857142857143,0.5,1.0
5125,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,1.0,1.0
5126,7,1.0,0.0,-1.0,,0.0,,,0.0,0.42857142857142855,0.0,0.0
5127,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.42857142857142855,0.0,0.0
5128,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5129,7,1.0,0.0,-1.0,,0.0,,,0.0,0.2857142857142857,0.0,0.0
5130,7,1.0,0.0,-1.0,,0.0,,,0.0,0.2857142857142857,0.0,0.0
5131,7,0.0,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.2857142857142857,0.0,0.0
5132,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.2857142857142857,0.0,0.0
5133,7,1.0,0.0,-1.0,,0.0,,,0.0,0.2857142857142857,0.0,0.0
5134,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5135,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.0
5136,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0
5137,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,1.0,1.0
5138,7,0.4444444444444444,0.6,0.15555555555555556,1.0,1.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
5139,7,0.4444444444444444,0.7272727272727273,0.2828282828282829,1.0,1.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855
5140,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.2857142857142857,0.0,0.0
5141,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.2857142857142857,0.0,0.0
5142,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5143,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.42857142857142855,0.0,0.0
5144,7,0.4444444444444444,0.4444444444444444,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
5145,7,0.6,0.6,0.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
5146,7,0.0,0.0,0.0,0.0,0.0,,,0.42857142857142855,0.14285714285714285,0.0,0.0
5147,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.2857142857142857,0.0,0.0
5148,7,0.0,0.0,0.0,0.0,0.0,,,0.5714285714285714,0.2857142857142857,0.0,0.0
5149,7,0.6,0.8333333333333334,0.2333333333333334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
5150,7,0.7272727272727273,0.7272727272727273,0.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
5151,7,0.0,0.0,0.0,0.0,0.0,,,0.2857142857142857,0.5714285714285714,0.0,0.0
5152,7,0.6,0.6,0.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
