FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier
290,9,2.4711962,45.542175,False
291,9,3.204203,43.482517,False
292,9,1.3880284,42.79958,False
293,9,2.5463498,43.921997,False
294,9,2.070081,42.77903,False
295,9,2.825787,42.52169,False
296,9,3.0107992,45.55039,False
297,9,1.9054475,44.972153,False
298,9,2.8170488,42.834946,False
299,9,2.0742395,44.618916,False
300,9,1.6728165,42.60441,False
301,9,2.5953097,44.97949,False
302,9,0.98703915,42.28388,False
303,9,2.450943,42.10251,False
304,9,4.624253,45.18652,False
305,9,3.7437289,42.01012,False
306,9,1.3766521,42.30435,False
307,9,4.0116787,45.528416,False
308,9,2.7455215,41.18946,False
309,9,3.9827147,42.113964,False
310,9,3.2777648,42.633533,False
311,9,3.3658907,45.62672,False
312,9,3.7466593,42.73298,False
313,9,4.2051396,43.242138,False
314,9,1.6788425,42.21282,False
315,9,4.083847,44.511497,False
316,9,3.8937042,43.368412,False
317,9,4.244522,43.877335,False
318,9,3.5973895,46.14289,False
319,9,0.7073308,41.438564,False
320,9,1.9622623,41.456566,False
321,9,-0.46497038,41.234737,False
322,9,4.5843635,45.08942,False
323,9,3.4128146,41.709606,False
324,9,1.0461326,43.23673,False
325,9,3.8559456,45.492935,False
326,9,2.2244666,44.306965,False
327,9,3.4322402,46.03458,False
328,9,4.673061,43.997177,False
329,9,4.656342,46.32185,False
330,9,2.6751127,41.455715,False
331,9,5.129625,46.319374,False
332,9,3.8562942,42.13884,False
333,9,3.1874683,42.15067,False
334,9,3.4232278,45.585278,False
335,9,0.9099605,43.209045,False
336,9,3.0984054,45.1905,False
337,9,-0.22779848,41.946686,False
338,9,1.7209164,43.966602,False
339,9,3.8466394,42.713566,False
340,9,1.9127357,44.306446,False
341,9,4.440151,43.040714,False
342,9,1.5866907,41.82288,False
343,9,1.4128101,43.4665,False
344,9,4.359434,44.607056,False
345,9,2.9134803,44.86219,False
346,9,-1.22284,41.695145,False
347,9,1.109416,43.861042,False
348,9,0.15146936,42.937298,False
349,9,0.5669764,43.22534,False
350,9,-0.55993587,42.198902,False
351,9,1.5195781,44.241447,False
352,9,1.7064766,44.71609,False
353,9,1.3814808,44.00121,False
354,9,9.608278,45.505993,False
355,0,9.535565,45.121883,False
356,9,9.882084,45.482494,False
357,9,2.0807352,45.26444,False
358,9,2.1061263,45.425694,False
359,9,10.265084,43.69291,False
360,9,10.255565,45.23463,False
361,9,10.256664,43.11423,False
