FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
74,0,6.200243,29.208889,False,0
75,1,5.1247153,28.547338,False,1
76,0,4.251823,30.34422,False,0
77,0,6.793194,30.80245,False,0
78,0,6.3952436,30.486982,False,0
79,6,12.021253,18.109903,False,6
80,6,11.624716,16.231733,False,6
81,6,13.367175,16.21961,False,6
82,6,13.302234,16.865908,False,6
83,6,11.348701,17.941626,False,6
84,6,13.384515,19.630894,False,6
85,6,13.029963,18.46927,False,6
86,6,11.730996,15.252166,False,6
87,6,12.371419,16.8705,False,6
88,6,12.840006,15.631042,False,6
89,6,12.2211,20.031048,False,6
90,6,12.895693,17.57291,False,6
91,6,12.134828,18.777029,False,6
92,6,12.512603,15.298653,False,6
93,6,12.423524,19.565012,False,6
94,6,11.059698,15.250352,False,6
95,6,12.120266,15.05159,False,6
96,6,13.481585,15.70248,False,6
97,6,13.369669,15.251934,False,6
98,6,12.910642,21.243002,False,6
99,6,13.563464,21.817802,False,6
100,6,14.510957,21.052895,False,6
101,6,14.42946,21.954435,False,6
102,6,12.454664,20.654144,False,6
103,6,12.499991,21.697868,False,6
104,6,14.972459,22.454733,False,6
105,6,15.010023,21.633837,False,6
106,6,13.666249,20.838526,False,6
107,6,18.054066,23.130514,False,6
108,6,15.324307,17.290596,False,6
109,6,15.498639,19.916807,False,6
110,6,15.3229475,18.913387,False,6
111,6,15.537722,20.296652,False,6
112,6,16.638493,19.141233,False,6
113,6,17.685427,17.365604,False,6
114,6,18.817804,21.118668,False,6
115,6,16.3786,21.253277,False,6
116,6,15.993007,15.935085,False,6
117,6,20.637749,18.48788,False,6
118,6,20.897213,16.15249,False,6
119,6,15.987338,23.082228,False,6
120,6,10.926669,16.407063,False,6
121,6,10.689064,18.600428,False,6
122,6,10.630485,16.6803,False,6
123,6,10.549453,15.627432,False,6
124,6,10.7701,15.62734,False,6
125,6,11.5276985,19.579544,False,6
126,6,10.932282,20.41516,False,6
127,6,11.8883295,20.95476,False,6
128,6,10.424202,21.118557,False,6
129,6,11.790246,22.104717,False,6
130,6,10.229745,19.5467,False,6
131,6,9.544025,18.182793,False,6
132,6,8.31734,17.714977,False,6
133,6,8.665046,15.512049,False,6
134,6,8.415834,18.539541,False,6
135,6,8.972945,15.847734,False,6
136,6,9.500247,15.35262,False,6
137,6,8.3913145,17.066221,False,6
138,6,8.139514,16.886238,False,6
139,6,9.534377,19.161407,False,6
140,6,9.609026,14.390759,False,6
141,6,8.68286,15.989723,False,6
142,6,8.583878,16.61673,False,6
143,6,7.9414353,16.691994,False,6
144,6,8.886145,16.884508,False,6
145,6,10.09949,17.214357,False,6
146,6,8.646528,17.281338,False,6
147,6,9.153261,17.565355,False,6
148,6,9.874057,14.467488,False,6
149,6,9.145,14.930336,False,6
150,6,9.832662,15.167447,False,6
151,6,8.032555,15.9058485,False,6
152,6,8.972523,16.348934,False,6
153,6,9.551989,16.874943,False,6
154,6,9.208313,15.675364,False,6
155,6,9.715027,15.611209,False,6
156,6,10.100464,15.826143,False,6
157,6,9.269551,16.146229,False,6
158,6,9.797224,16.352255,False,6
159,6,9.493372,15.905347,False,6
160,6,14.359262,16.909338,False,6
161,6,13.804223,16.384193,False,6
162,6,14.40457,19.574114,False,6
163,6,14.258928,18.444426,False,6
164,6,15.154208,20.717344,False,6
165,6,14.131925,15.246283,False,6
166,6,15.530672,22.411777,False,6
167,6,15.430983,21.669806,False,6
168,6,15.007032,14.955281,False,6
169,6,14.101834,14.056286,False,6
170,6,13.610963,14.363044,False,6
171,6,13.36575,14.65994,False,6
172,9,5.9895124,47.26317,False,9
173,9,4.906683,46.90168,False,9
174,9,5.433911,46.94494,False,9
175,9,7.7423334,49.454285,False,9
176,9,6.818011,47.919876,False,9
177,9,6.1064253,48.164288,False,9
178,9,7.159401,48.935413,False,9
179,9,3.3128219,43.76181,False,9
180,9,2.499122,43.995365,False,9
181,9,2.1471353,43.08928,False,9
182,9,2.6070082,43.0841,False,9
183,9,3.552952,44.53558,False,9
184,9,3.7397451,43.49257,False,9
185,9,3.1604137,44.71151,False,9
186,9,3.916249,44.038025,False,9
187,9,3.3780532,46.83571,False,9
188,9,1.9532189,45.158993,False,9
189,9,2.3815517,45.848145,False,9
190,9,9.150902,50.56334,False,9
191,9,2.9396286,46.418545,False,9
192,9,4.023141,47.352848,False,9
193,9,7.996954,49.844948,False,9
194,9,5.6812563,48.62198,False,9
195,9,10.393404,51.035667,False,9
196,9,7.0803814,49.337063,False,9
197,9,1.8697311,45.003086,False,9
198,9,4.7227793,47.92938,False,9
199,9,3.5841866,46.491276,False,9
200,9,2.542389,45.841988,False,9
201,9,3.9961123,46.337013,False,9
202,9,3.1354315,46.209824,False,9
203,9,4.589601,47.016365,False,9
